Date,Open,High,Low,Close,Volume
11/03/2008 16:00:00,65.95,67.17,63.71,67.15,9749458
12/03/2008 16:00:00,66.77,68.23,65.64,66.51,7749116
13/03/2008 16:00:00,65.11,69.55,64.37,68.32,10708250
14/03/2008 16:00:00,68.61,70.68,66.06,68.22,12421585
17/03/2008 16:00:00,65.72,67.79,64.92,66.53,9710523
18/03/2008 16:00:00,68.33,71.93,67.59,71.7,9553201
19/03/2008 16:00:00,71.06,74,70.17,70.17,11043084
20/03/2008 16:00:00,70.18,73.49,69.38,73.19,11412481
24/03/2008 16:00:00,73.82,76.93,72.75,75.95,9396333
25/03/2008 16:00:00,75.83,76.29,74.05,75.17,6352643
26/03/2008 16:00:00,74.14,75.12,73.24,73.8,6285159
27/03/2008 16:00:00,74.58,74.69,70.8,70.8,7943098
28/03/2008 16:00:00,71,72.21,69.26,69.76,5279038
31/03/2008 16:00:00,70.25,71.64,69.63,71.3,5471234
01/04/2008 16:00:00,72.99,77.09,72.76,76.7,9744952
02/04/2008 16:00:00,77.24,79,76.12,77.37,8593941
03/04/2008 16:00:00,75.2,76.01,73.81,74.94,8150027
04/04/2008 16:00:00,75.26,77.83,74.28,76.87,7153610
07/04/2008 16:00:00,77.09,78.43,76,76.9,6672452
08/04/2008 16:00:00,76.16,77.61,75.5,77.3,4968416
09/04/2008 16:00:00,76.59,76.67,73.66,74.39,6660865
10/04/2008 16:00:00,74.4,75.49,72.73,74.83,6256078
11/04/2008 16:00:00,73.84,74.3,71.62,71.99,6785560
14/04/2008 16:00:00,71.7,74,71.29,72.61,4354555
15/04/2008 16:00:00,72.97,73.98,70.65,72.5,6814498
16/04/2008 16:00:00,73.21,75,72.94,74.59,6747236
17/04/2008 16:00:00,74.19,75.02,73.61,74.04,6222165
18/04/2008 16:00:00,76.42,82,76.32,80.1,16792420
21/04/2008 16:00:00,80.25,81.34,79.06,80.18,9338698
22/04/2008 16:00:00,79.94,79.94,77.54,79.6,7248589
23/04/2008 16:00:00,80.25,82.64,78.74,81,19250372
24/04/2008 16:00:00,77.8,80.53,76.93,77.69,21077856
25/04/2008 16:00:00,78,81.32,77.26,80.86,9458202
28/04/2008 16:00:00,80.49,82.5,80.12,81.97,10993997
29/04/2008 16:00:00,81.42,81.77,79.86,80.74,6726476
30/04/2008 16:00:00,80.73,81.34,77.92,78.63,7877144
01/05/2008 16:00:00,78.74,80.01,77.97,79.36,7196991
02/05/2008 16:00:00,80.38,81.2,76.4,77.31,8155936
05/05/2008 16:00:00,77.27,77.77,75.87,75.92,5647857
06/05/2008 16:00:00,75.5,76.77,75.05,75.71,6545946
07/05/2008 16:00:00,75.26,76.64,73.09,73.18,8377491
08/05/2008 16:00:00,73.73,74.16,71.56,72.79,8132200
09/05/2008 16:00:00,72.2,73.34,71.66,72.41,4243462
12/05/2008 16:00:00,73.1,74.93,71.78,74.53,7215485
13/05/2008 16:00:00,74.72,74.96,73.31,74.56,5021002
14/05/2008 16:00:00,74.92,75.75,73.98,74.2,4589629
15/05/2008 16:00:00,73.89,76.32,73.55,76.12,6920952
16/05/2008 16:00:00,76.42,76.83,74.86,76.46,6206648
19/05/2008 16:00:00,79,84.75,78.86,82.29,18692372
20/05/2008 16:00:00,82.17,82.7,80.03,80.72,7912217
21/05/2008 16:00:00,80.46,81.15,77.5,78.3,7070523
22/05/2008 16:00:00,78.42,79.69,78,79.26,5390548
23/05/2008 16:00:00,78.55,78.87,77.43,78.35,6331846
27/05/2008 16:00:00,78.25,80.9,77.97,80.62,10109477
28/05/2008 16:00:00,80.54,80.79,78.99,80.08,6700776
29/05/2008 16:00:00,80.61,81.96,80.17,80.35,6858043
30/05/2008 16:00:00,80.58,81.77,80.3,81.62,5272248
02/06/2008 16:00:00,81.54,81.57,80.05,80.23,6215132
03/06/2008 16:00:00,80.71,81.89,79.26,80.11,6264949
04/06/2008 16:00:00,80.11,81.82,79.72,81.5,6460396
05/06/2008 16:00:00,82,84.88,81.8,84.51,8939839
06/06/2008 16:00:00,83.19,83.64,80.56,80.63,7846218
09/06/2008 16:00:00,81.43,81.53,78.12,79.43,6537631
10/06/2008 16:00:00,78.2,81.04,78.2,79.62,6066976
11/06/2008 16:00:00,79.35,80,77.03,77.28,5874686
12/06/2008 16:00:00,78.28,79.05,75.01,76.15,6204552
13/06/2008 16:00:00,76.7,80,76.7,79.17,5974415
16/06/2008 16:00:00,78.42,82.53,78.41,81.7,5756040
17/06/2008 16:00:00,83.15,84.3,82.8,82.97,8803635
18/06/2008 16:00:00,82,83.17,81.32,82.52,6848052
19/06/2008 16:00:00,82.21,84.47,81.5,84.26,6717784
20/06/2008 16:00:00,83.1,83.46,80.51,81.1,6588878
23/06/2008 16:00:00,81.3,82.15,79.55,80.68,7426219
24/06/2008 16:00:00,79.55,80.79,77.63,79.64,7140465
25/06/2008 16:00:00,80.45,82.15,79.52,80.51,7394465
26/06/2008 16:00:00,79,79.89,76,76.3,11311932
27/06/2008 16:00:00,75.44,76.07,72.62,74.66,11840488
30/06/2008 16:00:00,74.9,76.12,73.21,73.33,7104248
01/07/2008 16:00:00,72.21,74.23,70.52,73.62,10292491
02/07/2008 16:00:00,74.05,74.41,71.38,71.44,7044906
03/07/2008 16:00:00,72.51,73.84,70.52,72,4248152
07/07/2008 16:00:00,72.37,74.4,70.76,72.49,7363285
08/07/2008 16:00:00,72.2,75.49,71.75,75.04,7916771
09/07/2008 16:00:00,74.6,74.9,70.48,70.61,6912651
10/07/2008 16:00:00,70.7,71.77,67.99,70.63,9942589
11/07/2008 16:00:00,69.75,69.99,66.74,68.54,7930518
14/07/2008 16:00:00,69.31,69.5,65.59,66.28,9021609
15/07/2008 16:00:00,65.7,68.62,62.99,67.03,11347196
16/07/2008 16:00:00,66.94,72.75,66.84,71.84,12039213
17/07/2008 16:00:00,71.2,72.38,67.74,72.11,9597360
18/07/2008 16:00:00,69.89,70.84,68.4,69.12,8299459
21/07/2008 16:00:00,69.16,69.8,66.3,68.48,6896948
22/07/2008 16:00:00,67.21,69.14,65.88,67.97,8796096
23/07/2008 16:00:00,67.78,72.07,67.46,70.54,17916106
24/07/2008 16:00:00,76.33,82.38,76.29,78.72,31000420
25/07/2008 16:00:00,79.7,80.94,78.12,78.31,9150685
28/07/2008 16:00:00,77.09,78.31,74.86,75.98,10480266
29/07/2008 16:00:00,76.49,78.8,76.16,78.21,6775513
30/07/2008 16:00:00,78.6,79.85,76.42,78.21,7569919
31/07/2008 16:00:00,76.75,78.17,76.1,76.34,5301278
01/08/2008 16:00:00,76.36,76.49,74.05,75.75,4774981
04/08/2008 16:00:00,76,77.3,75.01,75.71,4498765
05/08/2008 16:00:00,77,79.52,76.52,79.11,7796042
06/08/2008 16:00:00,78.63,78.63,76.73,78.09,6406263
07/08/2008 16:00:00,77.01,78.05,76,76.95,5445269
08/08/2008 16:00:00,76.78,81.21,76.29,80.51,9162668
11/08/2008 16:00:00,80.18,91.75,79.78,88.09,25072216
12/08/2008 16:00:00,87.36,88.48,86.1,87.25,8028888
13/08/2008 16:00:00,86.28,88.25,84.54,86.69,7208944
14/08/2008 16:00:00,85.9,88.75,85.22,88.03,6901940
15/08/2008 16:00:00,88.17,89.53,86.26,86.4,6871733
18/08/2008 16:00:00,86.03,86.28,83.04,83.11,6547411
19/08/2008 16:00:00,83.07,83.51,81.06,81.29,6630696
20/08/2008 16:00:00,82,83.25,81.2,82.13,5950884
21/08/2008 16:00:00,81.41,83.77,80.98,83.26,6158890
22/08/2008 16:00:00,84.27,85.46,83.93,85.26,4678033
25/08/2008 16:00:00,84.63,84.64,82.45,82.85,4357060
26/08/2008 16:00:00,82.74,83.12,81.25,81.76,4375446
27/08/2008 16:00:00,81.44,82.74,81,81.73,5635315
28/08/2008 16:00:00,81.94,83.65,81.8,83.42,7834271
29/08/2008 16:00:00,82.74,82.9,80.5,80.81,4728763
02/09/2008 16:00:00,83.16,84.5,81.21,81.41,6000730
03/09/2008 16:00:00,81.4,82,80.02,80.77,5742509
04/09/2008 16:00:00,80.25,80.81,78.02,78.03,8316868
05/09/2008 16:00:00,77.17,80.72,77.08,79.19,8071381
08/09/2008 16:00:00,82.3,83.75,78.85,81.16,9490558
09/09/2008 16:00:00,80.77,81.96,78.99,79.04,5821866
10/09/2008 16:00:00,80.1,80.22,76.15,76.74,9444635
11/09/2008 16:00:00,75.12,79.8,75.1,79.51,7813602
12/09/2008 16:00:00,78.5,79.6,76.62,78.3,6480318
15/09/2008 16:00:00,76.86,79.88,76.3,77.34,8981098
16/09/2008 16:00:00,76.75,79.63,76.67,78.73,13096941
17/09/2008 16:00:00,77.44,78.24,71.24,71.54,13171054
18/09/2008 16:00:00,73.31,77.5,70.08,76.5,12399779
19/09/2008 16:00:00,80.32,86.77,76.5,81,14787782
22/09/2008 16:00:00,81.13,81.63,74.32,74.93,7039010
23/09/2008 16:00:00,75.79,76.29,70.77,71.76,8596842
24/09/2008 16:00:00,72.3,73.65,68.94,69.96,9404979
25/09/2008 16:00:00,70.66,72.75,70.01,72.08,6073563
26/09/2008 16:00:00,69.52,71.05,68.08,70.7,6747886
29/09/2008 16:00:00,68.41,69.37,61.32,63.35,12007527
30/09/2008 16:00:00,66,73.12,65.32,72.76,13056006
01/10/2008 16:00:00,71.54,71.99,68.41,69.58,9624012
02/10/2008 16:00:00,67.69,68.96,65.41,67.36,8727473
03/10/2008 16:00:00,69.49,70.95,66.59,67,11252031
06/10/2008 16:00:00,64,65.89,60.47,65.23,13386107
07/10/2008 16:00:00,65.85,66.43,58.5,58.52,12756859
08/10/2008 16:00:00,55.35,62.75,55.35,61.02,14325578
09/10/2008 16:00:00,61.99,63.5,56,56,13932391
10/10/2008 16:00:00,52.98,59.75,51.05,56.25,18029892
13/10/2008 16:00:00,59.1,62.21,57.37,62.02,11201497
14/10/2008 16:00:00,63.7,64,54.8,55.86,17309352
15/10/2008 16:00:00,54.49,54.69,48.35,48.72,16260513
16/10/2008 16:00:00,46.18,50.7,43.39,50.29,22084990
17/10/2008 16:00:00,48.83,62.33,48.41,50.65,12951344
20/10/2008 16:00:00,52.17,53.1,49.91,52.97,8452414
21/10/2008 16:00:00,51.54,52.95,49.92,50.23,8676681
22/10/2008 16:00:00,50.11,52.47,47.9,49.99,19513188
23/10/2008 16:00:00,43.38,50.91,43.31,50.32,32606480
24/10/2008 16:00:00,44.53,52.32,44.5,48.96,19607540
27/10/2008 16:00:00,49,52.59,48.43,49.58,11766609
28/10/2008 16:00:00,51.46,56.3,49.07,56.04,14843415
29/10/2008 16:00:00,55.65,59.79,54.52,56.89,15211941
30/10/2008 16:00:00,58.76,59.89,55.08,56.71,11128565
31/10/2008 16:00:00,56.01,57.25,55.01,57.24,8536177
03/11/2008 16:00:00,56.39,57.25,55.02,55.77,7170076
04/11/2008 16:00:00,57.17,58.73,55.22,58.45,7663995
05/11/2008 16:00:00,57.41,58,51.62,51.98,11501261
06/11/2008 16:00:00,49.93,51.04,46.3,47.22,15491598
07/11/2008 16:00:00,47.76,49.79,47.01,49.21,7439842
10/11/2008 16:00:00,49.98,50.68,46.86,48.46,8986388
11/11/2008 16:00:00,47.1,48.06,44.81,46.3,9940491
12/11/2008 16:00:00,43.99,45.44,40.9,41.56,14773108
13/11/2008 16:00:00,41.4,45,38.48,44.93,16938604
14/11/2008 16:00:00,43.61,44.5,41.5,41.75,11949631
17/11/2008 16:00:00,39.91,41.26,39.07,39.69,10713611
18/11/2008 16:00:00,39.99,40.66,36.08,38.44,15055101
19/11/2008 16:00:00,38.01,39,35.75,35.84,12522743
20/11/2008 16:00:00,35.25,39.72,34.68,35.03,18425740
21/11/2008 16:00:00,36.3,39,35.72,37.87,15045084
24/11/2008 16:00:00,38.88,43.44,38.7,42.5,14552647
25/11/2008 16:00:00,42.07,42.89,39.61,42.19,13015730
26/11/2008 16:00:00,40.79,44,40.29,43.96,13444906
28/11/2008 16:00:00,44.03,44.1,42.22,42.7,3687472
01/12/2008 16:00:00,42,43.26,40.38,40.47,11180495
02/12/2008 16:00:00,41.39,41.71,38.82,41.19,8726257
03/12/2008 16:00:00,40.16,45.88,40.05,45.21,15678965
04/12/2008 16:00:00,45.92,50.5,45.75,47.32,19790396
05/12/2008 16:00:00,45.77,48.49,43.3,48.26,14610584
08/12/2008 16:00:00,49,52.14,47.36,51.41,10943820
09/12/2008 16:00:00,49.85,54.48,49.7,51.25,13321434
10/12/2008 16:00:00,51.37,51.5,48.34,49.7,7755032
11/12/2008 16:00:00,49.33,50.49,48.17,48.25,7586764
12/12/2008 16:00:00,47.79,51.38,47.52,51.25,8667005
15/12/2008 16:00:00,50.82,50.95,48.15,48.85,7286552
16/12/2008 16:00:00,49.78,52.96,49.29,52.63,8864253
17/12/2008 16:00:00,52.43,54.77,51.53,53.18,9187364
18/12/2008 16:00:00,53,54.85,51.2,52.08,7518601
19/12/2008 16:00:00,51.54,52.99,50.92,51.56,11058816
22/12/2008 16:00:00,51.6,52.15,48.47,49.84,8926146
23/12/2008 16:00:00,50.3,51.61,50.12,51.08,5847245
24/12/2008 16:00:00,51.66,51.95,51.01,51.44,1649848
26/12/2008 16:00:00,53.73,53.95,51.55,51.78,6850793
29/12/2008 16:00:00,51.5,51.77,48.56,49.4,6508845
30/12/2008 16:00:00,49.57,51.21,48.74,50.76,6601901
31/12/2008 16:00:00,50.69,51.69,49.91,51.28,7792434
02/01/2009 16:00:00,51.1,54.53,51.07,54.36,7296667
05/01/2009 16:00:00,55.5,55.74,53.03,54.06,9511716
06/01/2009 16:00:00,54.55,58.22,53.75,57.36,11084415
07/01/2009 16:00:00,56.2,56.95,55.35,56.2,7942750
08/01/2009 16:00:00,55.03,57.32,54.58,57.16,6580585
09/01/2009 16:00:00,56.92,57,54.7,55.51,6685301
12/01/2009 16:00:00,54.25,54.3,50.87,51.92,9557314
13/01/2009 16:00:00,51.23,53.29,50.75,51.45,7884933
14/01/2009 16:00:00,50.06,50.1,48.14,48.49,10452769
15/01/2009 16:00:00,48.54,52.23,47.63,51.44,11620849
16/01/2009 16:00:00,52.03,52.33,49.53,51.59,8259583
20/01/2009 16:00:00,51.47,51.7,48.27,48.44,6767347
21/01/2009 16:00:00,49.5,50.69,48.25,50.54,5831711
22/01/2009 16:00:00,49.25,50.88,48.26,49.94,7133910
23/01/2009 16:00:00,48.94,51.42,48.45,50.63,5801524
26/01/2009 16:00:00,50.65,50.89,48.52,49.63,7156982
27/01/2009 16:00:00,49.47,50.42,47.72,48.44,8740421
28/01/2009 16:00:00,49.7,51.49,48.97,50.36,8060898
29/01/2009 16:00:00,49.97,51.85,49.14,50,18147984
30/01/2009 16:00:00,57.43,59.74,57.24,58.82,39799960
02/02/2009 16:00:00,58.51,62,58.13,61.15,19326536
03/02/2009 16:00:00,60.68,64.2,60,63.59,14696983
04/02/2009 16:00:00,63.22,63.44,60.83,61.06,13730438
05/02/2009 16:00:00,61.15,63.81,60.63,63.18,10172002
06/02/2009 16:00:00,63.18,67,63.18,66.55,12051276
09/02/2009 16:00:00,66.82,67.36,65.38,66.71,9445965
10/02/2009 16:00:00,66.15,67.23,63.07,63.31,10702601
11/02/2009 16:00:00,63.08,64.9,62.25,64.35,8350896
12/02/2009 16:00:00,63.25,64.25,61.71,63.96,8098434
13/02/2009 16:00:00,63.96,64.68,62.87,63.26,4131523
17/02/2009 16:00:00,61.5,62.65,61.18,61.67,7126838
18/02/2009 16:00:00,62.2,62.78,60.52,62.35,7367266
19/02/2009 16:00:00,62.84,64.18,61.67,61.95,6771257
20/02/2009 16:00:00,61.22,64.15,60.84,63.86,9354863
23/02/2009 16:00:00,64.11,64.91,61.52,61.71,7336458
24/02/2009 16:00:00,61.91,66.1,61.89,65.6,10273856
25/02/2009 16:00:00,64.8,65.75,62.82,63.71,9122419
26/02/2009 16:00:00,64.04,64.73,62.34,62.34,7276619
27/02/2009 16:00:00,61.17,65.08,60.94,64.79,11494196
02/03/2009 16:00:00,63.94,65.52,61.51,61.99,10513858
03/03/2009 16:00:00,62.95,63.29,61.3,61.7,9697477
04/03/2009 16:00:00,62.95,65.79,62.4,64.81,11960837
05/03/2009 16:00:00,64.15,65.8,63.6,64.77,11771989
06/03/2009 16:00:00,65.39,65.5,59.82,61.69,15094727
09/03/2009 16:00:00,62.2,64.03,60.15,60.49,13564557
10/03/2009 16:00:00,62.49,65.9,61.78,65.71,15437461
11/03/2009 16:00:00,66.24,69.37,65.27,68.54,13889182
12/03/2009 16:00:00,68.4,69.87,67.25,69.58,11351809
13/03/2009 16:00:00,69.64,69.74,67.53,68.63,8903580
16/03/2009 16:00:00,68.71,69.29,66.68,66.98,9437238
17/03/2009 16:00:00,67.4,71.71,67,71.35,11910404
18/03/2009 16:00:00,70.98,73.91,70.13,71.25,10404576
19/03/2009 16:00:00,71.47,71.91,69.24,70.1,8819453
20/03/2009 16:00:00,70.53,70.89,69.08,69.96,8469588
23/03/2009 16:00:00,71.5,75.61,70.7,75.58,8613864
24/03/2009 16:00:00,74.8,75,72.31,72.81,7459484
25/03/2009 16:00:00,73.36,73.95,69.84,72.4,7897334
26/03/2009 16:00:00,73.5,74.98,72.64,73.69,6659748
27/03/2009 16:00:00,71.71,72.29,70.1,70.52,8571349
30/03/2009 16:00:00,70.43,71.67,69.75,71.44,8378604
31/03/2009 16:00:00,72.97,74.5,72.12,73.44,8923797
01/04/2009 16:00:00,72.73,75.09,71.71,73.5,7048900
02/04/2009 16:00:00,74.1,77.24,73.44,76.34,11069015
03/04/2009 16:00:00,76.35,78.32,75.5,78.17,5810612
06/04/2009 16:00:00,77.07,78.36,76,77.99,5758168
07/04/2009 16:00:00,76.8,77.08,74.88,75.51,5751060
08/04/2009 16:00:00,76.15,77.11,74.57,76.98,5653014
09/04/2009 16:00:00,77.75,80,77.26,79.77,7082960
13/04/2009 16:00:00,79.84,79.97,77.85,78.94,6214392
14/04/2009 16:00:00,78,79.46,76.94,77.22,6165530
15/04/2009 16:00:00,75.78,75.81,73.51,74.71,9414387
16/04/2009 16:00:00,75.33,77.48,75.16,77.25,7469329
17/04/2009 16:00:00,76.78,78.72,75.88,78.05,7428739
20/04/2009 16:00:00,78.45,79.79,76.83,77.57,8690862
21/04/2009 16:00:00,77.76,79.1,77.29,78.74,7163121
22/04/2009 16:00:00,78.17,82.18,77.81,79.2,8775429
23/04/2009 16:00:00,81.4,82.06,79.08,80.61,16187647
24/04/2009 16:00:00,82.01,86.68,80.73,84.46,23485530
27/04/2009 16:00:00,83.87,84.98,82.21,83.12,9708383
28/04/2009 16:00:00,82.57,85.35,82.4,82.4,7926273
29/04/2009 16:00:00,82.98,82.99,79.26,79.79,9735101
30/04/2009 16:00:00,80.93,82.67,79.89,80.52,8542850
01/05/2009 16:00:00,80.15,80.38,77.85,78.96,6122810
04/05/2009 16:00:00,80.36,81.35,78.85,79.77,7027040
05/05/2009 16:00:00,81.09,82,80.19,81.9,5874620
06/05/2009 16:00:00,82.8,83.6,79.66,81.99,8604502
07/05/2009 16:00:00,82.75,82.75,77.88,79.28,9634072
08/05/2009 16:00:00,79.74,80.23,76.31,77.95,8194521
11/05/2009 16:00:00,76.9,79.85,76.01,78.61,6874522
12/05/2009 16:00:00,78.77,78.97,76.53,77.93,5551172
13/05/2009 16:00:00,76.25,76.65,74.01,74.19,8773677
14/05/2009 16:00:00,73.76,76.06,73.31,75.11,9344465
15/05/2009 16:00:00,74.47,76.21,73.42,73.6,8011614
18/05/2009 16:00:00,73.85,75.96,73.1,75.95,6829332
19/05/2009 16:00:00,75.43,78.96,75.12,77.87,8028819
20/05/2009 16:00:00,78.39,81.11,77.42,77.97,7351038
21/05/2009 16:00:00,76.75,77.97,75.4,75.96,5641004
22/05/2009 16:00:00,75.93,77.04,75.02,75.64,3485111
26/05/2009 16:00:00,75.08,78.48,74.55,78.39,6705208
27/05/2009 16:00:00,78.5,79.5,76.75,77.1,5568781
28/05/2009 16:00:00,77.72,79.1,75.88,77.65,4943146
29/05/2009 16:00:00,77.69,78.01,76.4,77.99,5073328
01/06/2009 16:00:00,78.22,84.8,77.49,83.05,10799647
02/06/2009 16:00:00,82.42,85.45,82.1,84.93,9397696
03/06/2009 16:00:00,83.13,85.71,83.13,85.68,7604819
04/06/2009 16:00:00,85.36,86.4,84.57,85.52,5465857
05/06/2009 16:00:00,86.4,87.95,85.3,87.56,8263699
08/06/2009 16:00:00,86.6,87.18,85.11,86.36,5602729
09/06/2009 16:00:00,87,87.67,86.17,87.08,4476843
10/06/2009 16:00:00,87.62,88.56,84.83,86.59,6073764
11/06/2009 16:00:00,86.4,87.49,85.05,85.69,5013239
12/06/2009 16:00:00,85.01,85.2,82.01,84.08,6223054
15/06/2009 16:00:00,82.6,83.3,81,83.18,5401783
16/06/2009 16:00:00,83.78,83.95,81.28,82.15,5466890
17/06/2009 16:00:00,82.5,84.3,80.64,82.65,7785114
18/06/2009 16:00:00,82.81,82.95,81,81.6,5453159
19/06/2009 16:00:00,82.35,83.46,81.5,82.96,5441504
22/06/2009 16:00:00,82.43,82.43,78.56,79.15,9745956
23/06/2009 16:00:00,79.07,79.1,76.25,77.68,7415651
24/06/2009 16:00:00,78.02,80.53,77.8,79.27,6081398
25/06/2009 16:00:00,79.1,82.23,79.03,82.2,7361783
26/06/2009 16:00:00,81.96,84.14,81.13,83.88,8775789
29/06/2009 16:00:00,84.09,84.2,82.41,83.03,6271127
30/06/2009 16:00:00,83.72,84.92,82.47,83.66,7985047
01/07/2009 16:00:00,84.42,84.5,81.37,81.6,6981982
02/07/2009 16:00:00,81.37,81.37,78.51,79.32,7219034
06/07/2009 16:00:00,78.5,78.89,76.54,78.1,7369682
07/07/2009 16:00:00,78.38,78.69,75.41,75.63,6491924
08/07/2009 16:00:00,76.55,77.93,75.7,77.36,8541112
09/07/2009 16:00:00,78.25,78.54,76.82,78.1,6359553
10/07/2009 16:00:00,77.52,78.82,76.17,77.63,5976111
13/07/2009 16:00:00,78.01,81.65,78.01,81.47,8051114
14/07/2009 16:00:00,81.39,82.42,80.42,81.95,4550911
15/07/2009 16:00:00,83.02,84.64,82.78,84.55,6340817
16/07/2009 16:00:00,84.43,86.24,83.72,86.11,5362602
17/07/2009 16:00:00,85.93,86.5,85.2,85.85,5061142
20/07/2009 16:00:00,86.26,88.88,86.26,88.23,6059709
21/07/2009 16:00:00,88.61,89.01,87.4,89.01,7728517
22/07/2009 16:00:00,88.54,89.23,87.78,88.79,5329527
23/07/2009 16:00:00,89.89,94.4,89.59,93.87,19162086
24/07/2009 16:00:00,87.74,88.9,85.5,86.49,19213472
27/07/2009 16:00:00,86.15,86.49,83.56,84.24,11282175
28/07/2009 16:00:00,83.84,85.64,82.6,84.98,8774874
29/07/2009 16:00:00,84.5,85.5,83.52,84.34,6504208
30/07/2009 16:00:00,85.7,87.25,85.17,86.09,7257205
31/07/2009 16:00:00,85.77,86.75,84.62,85.76,5887769
03/08/2009 16:00:00,87.15,88.2,86.56,87.44,6665594
04/08/2009 16:00:00,87.44,87.48,84.93,85.8,6180160
05/08/2009 16:00:00,85.7,85.75,83.02,84.29,7281546
06/08/2009 16:00:00,84.37,84.84,83.05,84.47,4693999
07/08/2009 16:00:00,84.23,85.96,84.1,85.32,5628191
10/08/2009 16:00:00,84.99,85.47,83.27,84.44,4440909
11/08/2009 16:00:00,83.68,84.4,82.45,83.56,5026345
12/08/2009 16:00:00,83.56,86.6,83.38,85.96,5619570
13/08/2009 16:00:00,85.58,86.37,84.07,84.6,5714438
14/08/2009 16:00:00,84.17,84.17,82.78,83.58,4925497
17/08/2009 16:00:00,81.18,81.78,80.25,81.06,6890795
18/08/2009 16:00:00,81.31,82.69,80.79,82.12,5884830
19/08/2009 16:00:00,81.08,83,80.49,83,5173178
20/08/2009 16:00:00,82.97,84.35,82.66,84.09,5375542
21/08/2009 16:00:00,84.88,85.06,83.54,85,6131243
24/08/2009 16:00:00,85.25,85.59,84.24,84.5,4723379
25/08/2009 16:00:00,84.66,86.34,83.95,84.19,4794573
26/08/2009 16:00:00,84.1,84.76,83.38,84,3613748
27/08/2009 16:00:00,84.01,84.85,83.14,84.31,3998522
28/08/2009 16:00:00,84.7,84.99,82.57,82.76,4620727
31/08/2009 16:00:00,81.81,81.95,80.35,81.19,5263745
01/09/2009 16:00:00,80.74,82.42,79,79.16,6246458
02/09/2009 16:00:00,79,80.15,77.8,78.14,6521511
03/09/2009 16:00:00,78.39,78.96,77.51,78.46,4140403
04/09/2009 16:00:00,78.25,79.78,77.63,78.87,4672738
08/09/2009 16:00:00,79.6,81.04,78.87,80.9,7037954
09/09/2009 16:00:00,80.52,82.63,80.5,82.24,6776288
10/09/2009 16:00:00,82.33,84.07,82.3,83.85,7024878
11/09/2009 16:00:00,84.44,84.9,83.76,84.54,6008763
14/09/2009 16:00:00,83.82,84.57,83.46,83.86,3572198
15/09/2009 16:00:00,84.17,84.41,82.79,83.55,4453318
16/09/2009 16:00:00,85.97,90.98,85.9,90.7,13114218
17/09/2009 16:00:00,90.75,91.19,89,90.44,7873925
18/09/2009 16:00:00,90.82,91,89.47,90.28,6770503
21/09/2009 16:00:00,89.72,90.76,88.48,90.56,4211826
22/09/2009 16:00:00,91.46,94.19,91.1,93.75,8268508
23/09/2009 16:00:00,92.82,94.5,92.22,92.38,5685737
24/09/2009 16:00:00,92,92.71,90.77,92.11,5078653
25/09/2009 16:00:00,91.45,92.25,89.75,90.52,4257438
28/09/2009 16:00:00,91.04,92.81,90.6,92.21,3508883
29/09/2009 16:00:00,91.96,92.33,90.1,91.72,4395119
30/09/2009 16:00:00,92.26,94.17,91.43,93.36,8539171
01/10/2009 16:00:00,92.53,92.9,90.37,91.04,6645100
02/10/2009 16:00:00,90.05,91.14,89.58,89.85,5040763
05/10/2009 16:00:00,90.35,90.93,88.27,88.67,7030859
06/10/2009 16:00:00,89.48,91.08,88.4,90.91,6964194
07/10/2009 16:00:00,91.5,94.48,91.15,93.97,7446537
08/10/2009 16:00:00,94.86,96.72,94.23,95.22,9679473
09/10/2009 16:00:00,95,95.95,94.26,95.71,4696040
12/10/2009 16:00:00,96.17,96.25,93.07,93.6,5592819
13/10/2009 16:00:00,93.83,95.25,93.68,94.83,4721887
14/10/2009 16:00:00,96.23,97.82,96.02,97.46,5556728
15/10/2009 16:00:00,95.13,97.06,95.08,96.01,6247458
16/10/2009 16:00:00,95.25,96.12,93.61,95.32,7040171
19/10/2009 16:00:00,95.35,96.28,94.25,94.68,6019074
20/10/2009 16:00:00,96,96.1,94.27,94.98,7779453
21/10/2009 16:00:00,95.27,96.63,92.91,93.42,7761183
22/10/2009 16:00:00,93.66,94.1,91.7,93.45,16518488
23/10/2009 16:00:00,110.88,119.65,110.62,118.49,58305776
26/10/2009 16:00:00,119.23,125.68,118.49,124.64,32148464
27/10/2009 16:00:00,122.82,124.26,119.42,122.07,20283686
28/10/2009 16:00:00,121.57,125.12,120.76,121.64,16865236
29/10/2009 16:00:00,123.9,124.3,120.12,122.58,12817126
30/10/2009 16:00:00,121.96,122.9,118.21,118.81,13316374
02/11/2009 16:00:00,118.56,119.5,116.71,118.84,11281917
03/11/2009 16:00:00,117.66,118.88,116.63,118.37,9481397
04/11/2009 16:00:00,119.02,119.25,116.76,117.1,7617909
05/11/2009 16:00:00,117.5,120.95,116.25,120.61,9091150
06/11/2009 16:00:00,123,126.98,122.67,126.2,13229961
09/11/2009 16:00:00,127.21,128.32,125.59,126.67,8633579
10/11/2009 16:00:00,126.93,130.61,126,130.15,10532558
11/11/2009 16:00:00,131.22,131.31,128.33,129.91,7435623
12/11/2009 16:00:00,130.08,132.15,129.98,130.53,7212653
13/11/2009 16:00:00,131.16,132.99,129.75,132.97,7383213
16/11/2009 16:00:00,131.92,134.56,130.98,131.59,9018242
